breed_group,primary_breed,age,modified_age,gender,multi_dog,bad_data
MIN PINSCHER,Miniature Pinscher,U,U,U,F,F
BOSTON TERRIER,Boston Terrier,8,8,N,F,F
MIX,CHIHUAHUA AND DOTSON MIX,3,3,N,F,F
CHIHUAHUA,Chihuahua,U,U,U,F,F
LABRADOR RETR,Labrador Retriever,U,U,U,F,F
STAFFORDSHIRE,American Staffordshire Terrier,2,2,M,F,F
,,U,U,U,F,T
,,U,U,U,F,T
GERM SHEPHERD,German Shepherd,3,3,N,F,F
,,U,U,U,F,T
,,U,U,U,F,T
GERM SHEPHERD,German Shepherd,2,2,S,F,F
,,U,U,M,F,T
,,U,U,U,F,T
MIX,LABRADOR RETRIEVER MIX,1,1,M,F,F
POODLE STND,"Poodle, Standard",5,5,M,F,F
AKITA,Akita,7,7,N,F,F
CHOW CHOW,Chow Chow,U,U,U,F,F
STAFFORDSHIRE,American Staffordshire Terrier,8,8,N,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,U,U,M,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,U,U,M,F,F
ROTTWEILER,Rottweiler,4,4,F,F,F
AUST SHEPHERD,Australian Shepherd,5,5,F,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
,,U,U,U,F,T
,,U,U,U,F,T
GERM SHEPHERD,German Shepherd,1,1,N,F,F
MIX,Mixed/Other,U,U,M,F,F
PIT MIX,Pit Bull,9,9,N,F,F
MIX,SHIH TZU MIX,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
,,U,U,U,F,T
MALTESE,Maltese,U,U,U,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,3,3,M,F,F
CHIHUAHUA,Chihuahua,U,U,S,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,2,2,M,F,F
PIT MIX,American Pit Bull Mix / Pit Bull Mix,6,6,N,F,F
PIT MIX,Pit Bull,5,5,M,F,F
PIT MIX,Pit Bull,U,U,M,F,F
PIT MIX,Pit Bull,1,1,M,F,F
LHASA APSO,Lhasa Apso,6,6,N,F,F
POODLE MIN,"Poodle, Miniature",5,5,M,F,F
,,U,U,U,F,T
CHIHUAHUA,Chihuahua,5,5,S,F,F
MIX,Akita Crossbreed,U,U,U,F,F
MALTESE,Maltese,9,9,F,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,9,9,N,F,F
MIX,AMERICAN STAFF TER X,6M,0.5,M,F,F
STAFFORDSHIRE,American Staffordshire Terrier,2,2,M,F,F
MALTESE,Maltese,5,5,N,F,F
BELG MALINOIS,Belgian Malinois,1,1,N,F,F
BOXER,Boxer,4,4,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
,,U,U,U,F,T
BULLDOG,Bull dog,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
LABRADOR RETR,Labrador Retriever,3,3,S,F,F
,,U,U,U,F,T
,,U,U,U,F,T
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
POODLE STND,"Poodle, Standard",3,3,N,F,F
PIT MIX,Pit Bull,3,3,N,F,F
SIBERIAN HUSKY,Siberian Husky,4,4,N,F,F
COCKER SPAN,Cocker Spaniel,4,4,M,F,F
POODLE STND,"Poodle, Standard",3,3,N,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,3,3,F,F,F
,,U,U,U,F,T
,,U,U,U,F,T
PIT MIX,Pit Bull,U,U,M,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,5,5,N,F,F
STAFFORDSHIRE,American Staffordshire Terrier,2,2,M,F,F
,,U,U,U,F,T
MIX,COCKER SPANIEL / POODLE MIX,3,3,N,F,F
MIX,LABRADOR MIX,U,U,U,F,F
GERM SHEPHERD,German Shepherd,5,5,N,F,F
DALMATIAN,Dalmatian,11,11,F,F,F
PIT MIX,Pit Bull,U,U,U,F,F
MIX,TERRIER MIX,10,10,M,F,F
,,U,U,U,F,T
MIX,PITBULL TERRIER MIX,5,5,S,F,F
MIX,HOUND MIX,2,2,N,F,F
PIT MIX,Pit Bull,3,3,N,F,F
SHIH TZU,Shih Tzu,7,7,S,F,F
STAFFORDSHIRE,American Staffordshire Terrier,7,7,S,F,F
,,U,U,U,F,T
MIX,POODLE MIX,4,4,M,F,F
STAFFORDSHIRE,American Staffordshire Terrier,3,3,M,F,F
,,U,U,U,F,T
COCKER SPAN,Cocker Spaniel,6,6,N,F,F
CHIHUAHUA,Chihuahua,11,11,M,F,F
SIBERIAN HUSKY,Siberian Husky,5MTHS,0.42,F,F,F
PIT MIX,Pit Bull,U,U,U,F,F
POODLE STND,"Poodle, Standard",U,U,U,F,F
POODLE STND,"Poodle, Standard",2,2,N,F,F
JACK RUSS TERR,Jack Russ,5,5,F,F,F
PIT MIX,Pit Bull,3,3,M,F,F
MIX,Mixed/Other,9,9,N,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,3,3,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
YORKSHIRE TERR,Yorkshire Terrier,U,U,U,F,F
GREAT DANE,Great Dane,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
MIX,Mixed/Other,2,2,F,F,F
MIX,GERMAN SHEPHERD MIX,1,1,M,F,F
,,U,U,U,F,T
,,4,4,M,F,T
MIX,JACK RUSS / CHIHUAHUA MIX,12,12,S,F,F
PIT MIX,Pit Bull,6,6,F,F,F
PIT MIX,PIT BULL MIX,6,6,S,F,F
PIT MIX,Pit Bull,U,U,U,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,5,5,M,F,F
SIBERIAN HUSKY,Siberian Husky,4,4,S,F,F
,,U,U,U,F,T
,,U,U,U,F,T
,,U,U,U,F,T
PIT MIX,Pit Bull,1,1,M,F,F
MIX,SHIH TZU / BICHON FRISE MIX,5,5,N,F,F
PIT MIX,Pit Bull,10,10,S,F,F
PIT MIX,American Pit Bull Mix / Pit Bull Mix,4,4,S,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,U,U,U,F,F
MASTIFF,MASTIFF,U,U,U,F,F
PIT MIX,PIT BULL MIX,10,10,N,F,F
CHOW CHOW,Chow Chow,5,5,S,F,F
SIBERIAN HUSKY,Siberian Husky,9,9,N,F,F
,,U,U,U,F,T
POODLE STND,"Poodle, Standard",3,3,M,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,U,U,U,F,F
YORKSHIRE TERR,Yorkshire Terrier,9MTHS,0.75,M,F,F
SHIH TZU,Shih Tzu,3,3,N,F,F
PIT MIX,PIT BULL MIX,2,2,S,F,F
MIX,GERMAN SHEPHERD MIX,3,3,M,F,F
MIX,LABRADOR RETRIEVER MIX,1,1,N,F,F
MIX,CHOW MIX,7,7,S,F,F
YORKSHIRE TERR,Yorkshire Terrier,2,2,S,F,F
,,U,U,U,F,T
STAFFORDSHIRE,American Staffordshire Terrier,10,10,M,F,F
STAFFORDSHIRE,American Staffordshire Terrier,5,5,N,F,F
,,U,U,U,F,T
MIX,BOSTON TERRIER MIX,4,4,S,F,F
GERM SHEPHERD,German Shepherd,U,U,U,F,F
COCKER SPAN,Cocker Spaniel,4,4,M,F,F
GERM SHEPHERD,German Shepherd,5,5,M,F,F
SHIBA INU,Shiba Inu,3,3,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,5,5,M,F,F
PIT MIX,Pit Bull,U,U,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
MALTESE,Maltese,8,8,M,F,F
STAFFORDSHIRE,American Staffordshire Terrier,1,1,N,F,F
MIX,POODLE MIX,2,2,M,F,F
PIT MIX,Pit Bull,U,U,M,F,F
PIT MIX,Pit Bull,6,6,F,F,F
CHOW CHOW,Chow Chow,U,U,U,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,1,1,M,F,F
YORKSHIRE TERR,Yorkshire Terrier,6,6,F,F,F
,,U,U,U,F,T
PIT MIX,PIT BULL / BOXER MIX,3,3,M,F,F
PIT MIX,Pit Bull,10MTHS,0.83,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
JACK RUSS TERR,Jack Russ,U,U,U,F,F
MIX,SHEPHERED MIX,10,10,M,F,F
,,U,U,U,F,T
STAFFORDSHIRE,American Staffordshire Terrier,10M,0.83,M,F,F
GERM SHEPHERD,German Shepherd,U,U,U,F,F
CHIHUAHUA,Chihuahua,5,5,F,F,F
MIX,GERMAN SHEPHERD MIX,U,U,U,F,F
MIX,STAFFORDSHIRE MIX,5,5,M,F,F
MIX,STAFFORDSHIRE MIX,5,5,M,F,F
MIX,BLACK MOUTH CUR MIX,2,2,F,F,F
PIT MIX,Pit Bull,1,1,F,F,F
CANE CORSO,Cane Corso,U,U,U,F,F
SIBERIAN HUSKY,Siberian Husky,U,U,U,F,F
,,U,U,U,F,T
SIBERIAN HUSKY,Siberian Husky,U,U,F,F,F
SHIH TZU,Shih Tzu,U,U,U,F,F
BICHON FRISE,Bichon Frise,2,2,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
,,U,U,U,F,T
PIT MIX,PIT BULL / BOXER MIX (F) AND PIT BULL (M),6&4,,U,Y,F
COCKER SPAN,Cocker Spaniel,12,12,S,F,F
SC WHEAT TERR,Wheaton Terrier,10,10,N,F,F
SHIH TZU,Shih Tzu,3,3,N,F,F
LHASA APSO,Lhasa Apso,9,9,F,F,F
SIBERIAN HUSKY,Siberian Husky,5,5,N,F,F
PIT MIX,American Pit Bull Mix / Pit Bull Mix,2,2,N,F,F
,,U,U,U,F,T
MIX,SHIH TZU / MALTESE MIX,3,3,N,F,F
PIT MIX,American Pit Bull Mix / Pit Bull Mix,4,4,U,F,F
PIT MIX,PIT BULL TERRIER MIX,2,2,N,F,F
MIX,SHEPHERD MIX,3,3,S,F,F
MIX,SHEPHERD MIX,2,2,N,F,F
,,U,U,U,F,T
UNKNOWN,UNKNOWN,U,U,U,F,T
PIT MIX,Pit Bull,U,U,U,F,F
LABRADOR RETR,Labrador Retriever,3MTHS,0.25,U,F,F
GERM SHEPHERD,German Shepherd,U,U,U,F,F
PIT MIX,Pit Bull,9M,0.75,M,F,F
PIT MIX,Pit Bull,3,3,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
BULLDOG,Bull dog,U,U,U,F,F
ALASKAN HUSKY,ALASKAN HUSKY,10,10,N,F,F
MIX,CHIHUAHUA / CORGI MIX,U,U,U,F,F
MIX,ENGLISH BULL DOG / BEAGLE MIX,U,U,M,F,F
,,U,U,U,F,T
MIX,LABRADOR MIX,5,5,N,F,F
PIT MIX,American Pit Bull Mix / Pit Bull Mix,3,3,M,F,F
PIT MIX,Pit Bull,4,4,M,F,F
GERM SHEPHERD,German Shepherd,4,4,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,4,4,N,F,F
PIT MIX,Pit Bull,4,4,N,F,F
PIT MIX,Pit Bull,4,4,N,F,F
MIX,DACHSHUND MIX,8,8,S,F,F
MALTESE,Maltese,4,4,N,F,F
BULLMASTIFF,"Mastiff, Bull",1,1,N,F,F
BULLMASTIFF,"Mastiff, Bull",1,1,N,F,F
GERM SHEPHERD,German Shepherd,U,U,U,F,F
BULL TERRIER,Bull Terrier,10,10,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
STAFFORDSHIRE,American Staffordshire Terrier,2,2,N,F,F
PIT MIX,Pit Bull,10MTHS,0.83,N,F,F
MIX,DACHSHUND MIX,8,8,F,F,F
CHIHUAHUA,Chihuahua,4,4,N,F,F
,,U,U,U,F,T
MIX,AMERICAN ESKIMO MIX,2,2,N,F,F
BULL TERRIER,Staffordshire Bull Terrier,2,2,N,F,F
STAFFORDSHIRE,American Staffordshire Terrier,3,3,N,F,F
MIX,MINI GOLDENDOODLE,8MTHS,0.67,M,F,F
MIX,DACHSHUND MIX,13,13,S,F,F
MIX,ROTTWEILER MIX,1,1,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
,,U,U,U,F,T
DACHSHUND,"Dachshund, Long Haired",5,5,N,F,F
MIX,TERRIER MIX,6,6,S,F,F
PIT MIX,LABRADOR / PIT BULL MIX,6,6,S,F,F
AKITA,Akita,1,1,M,F,F
SHIH TZU,Shih Tzu,8,8,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,American Pit Bull Mix / Pit Bull Mix,1,1,S,F,F
MIX,BEAGLE / HOUND MIX,7,7,N,F,F
,,U,U,U,F,T
CHIHUAHUA,Chihuahua,4,4,M,F,F
TERRIER,TERRIER,U,U,U,F,F
CANE CORSO,Cane Corso,2,2,S,F,F
JINDO,"Jindo Dog,",3,3,F,F,F
,,U,U,U,F,T
MIX,HOUND MIX,2,2,N,F,F
TERRIER,TERRIER,U,U,U,F,F
MIX,ROTTWEILER MIX,2,2,N,F,F
MIX,CHOW CHOW / GERMAN SHEPHERED MIX,10,10,M,F,F
DACHSHUND,Dachshund Smooth Coat,11,11,S,F,F
PIT MIX,Pit Bull,U,U,U,F,F
SCOT TERRIER,Scottish Terrier,3,3,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,5,5,S,F,F
PIT MIX,Pit Bull,5,5,S,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,3,3,F,F,F
SHIH TZU,Shih Tzu,4,4,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
SHIBA INU,Shiba Inu,6MTHS,0.5,M,F,F
CHIHUAHUA,Chihuahua,U,U,U,F,F
POMERANIAN,Pomeranian,15,15,S,F,F
,,U,U,U,F,T
SHIBA INU,Shiba Inu,2,2,S,F,F
PIT MIX,Pit Bull,2,2,F,F,F
FRENCH BULLDOG,"Bull Dog, French",5,5,N,F,F
PIT MIX,PIT BULL / AMERICAN FOXHOUND MIX,4,4,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
MALTESE,Maltese,3,3,F,F,F
TERRIER,TERRIER,U,U,U,F,F
PIT MIX,Pit Bull,5,5,F,F,F
PIT MIX,Pit Bull,U,U,U,F,F
ROTTWEILER,Rottweiler,2,2,F,F,F
ENG BULLDOG,"Bull Dog, English",4,4,N,F,F
MIX,HOUND / GERMAN SHEPHERD MIX,3,3,S,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,2,2,M,F,F
MIX,SHIH TZU MIX,1,1,N,F,F
GERM SHEPHERD,German Shepherd,1,1,M,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,3,3,N,F,F
JACK RUSS TERR,Jack Russ,U,U,U,F,F
MIX,MIX BREED,13,13,M,F,F
GERM SHEPHERD,German Shepherd,8,8,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,PIT BULL MIX,3,3,S,F,F
PIT MIX,Pit Bull,U,U,U,F,F
CHIHUAHUA,Chihuahua,U,U,U,F,F
MIX,CHIHUAHUA / BIJON MIX,1,1,U,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,8MTHS,0.67,M,F,F
GERM SHEPHERD,German Shepherd,6,6,F,F,F
MIX,DALMATION MIX,9,9,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,5,5,M,F,F
STAFFORDSHIRE,American Staffordshire Terrier,9,9,M,F,F
COCKER SPAN,Cocker Spaniel,U,U,U,F,F
,,U,U,U,F,T
MIX,BICHON FRISE / TERRIER MIX,11,11,S,F,F
YORKSHIRE TERR,Yorkshire Terrier,U,U,U,F,F
NORFOLK TERRIER,Norfolk Terrier,5,5,S,F,F
MIX,DACHSHUND / SCHNAUZER,2YRS(MALE,2,U,F,F
MIX,PEKINGESE / POODLE MIX,6,6,N,F,F
PIT MIX,PIT BULL / ROTTWEILER MIX,5,5,M,F,F
PIT MIX,Pit Bull,7,7,S,F,F
,,U,U,M,F,T
PIT MIX,Pit Bull,U,U,M,F,F
MALTESE,Maltese,3,3,M,F,F
MIX,MALTESE / YORKSHIRE MIX,1,1,M,F,F
MALTESE,Maltese,7,7,N,F,F
MIX,PUGGLE / HOUND MIX,1,1,N,F,F
STAFFORDSHIRE,American Staffordshire Terrier,2,2,N,F,F
SHIH TZU,Shih Tzu,4,4,N,F,F
,,U,U,U,F,T
GERM SHEPHERD,German Shepherd,3,3,M,F,F
LABRADOR RETR,Labrador Retriever,8,8,N,F,F
ROTTWEILER,Rottweiler,2,2,F,F,F
MIX,CORGI / CATTLE MIX,1,1,N,F,F
,,U,U,U,F,T
MIX,MIX BREED,4MTHS,0.33,M,F,F
PIT MIX,Pit Bull,11M,0.92,M,F,F
JACK RUSS TERR,Jack Russ,4MTHS,0.33,F,F,F
,,U,U,U,F,T
FRENCH BULLDOG,"Bull Dog, French",5,5,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,5,5,M,F,F
,,U,U,U,F,T
POMERANIAN,Pomeranian,U,U,U,F,F
PIT MIX,Pit Bull,5,5,M,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,3,3,F,F,F
COCKER SPAN,Cocker Spaniel,U,U,U,F,F
PIT MIX,LABRADOR / PIT BULL MIX,2,2,N,F,F
COCKER SPAN,Cocker Spaniel,6,6,F,F,F
PIT MIX,Pit Bull,4,4,F,F,F
CAIRN TERRIER,Cairn Terrier,4,4,N,F,F
PUG,Pug,U,U,U,F,F
,,U,U,U,F,T
SHIBA INU,Shiba Inu,5,5,N,F,F
BEAGLE,Beagle,2,2,F,F,F
POMERANIAN,Pomeranian,1,1,S,F,F
MIX,MIXED BREED,6,6,N,F,F
MIX,LABRADOR MIX,2,2,M,F,F
PIT MIX,PIT BULL MIX,7,7,N,F,F
,,U,U,U,F,T
MIX,TERRIER / CHIHUAHUA MIX,1,1,F,F,F
,,U,U,U,F,T
MIX,JACK RUSSELL MIX,3,3,N,F,F
YORKSHIRE TERR,Yorkshire Terrier,11Y,11,N,F,F
MIX,GERMAN SHEPHERD MIX,11,11,N,F,F
PIT MIX,PIT BULL / LABRADOR MIX,2,2,M,F,F
MIX,POODLE MIX,4,4,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,LABRADOR / PIT BULL MIX,2,2,N,F,F
PIT MIX,Pit Bull,3,3,M,F,F
PIT MIX,Pit Bull,3,3,S,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,U,U,U,F,F
,,U,U,U,F,T
POMERANIAN,Pomeranian,7,7,M,F,F
SHIH TZU,Shih Tzu,10,10,N,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,4,4,M,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,6,6,F,F,F
PIT MIX,PIT BULL MIX,U,U,M,F,F
PIT MIX,Pit Bull,1,1,F,F,F
SCOT TERRIER,Scottish Terrier,4,4,N,F,F
MIX,MINI SCHNAUZER / YORKSHIRE MIX,3,3,N,F,F
,,U,U,U,F,T
PIT MIX,Pit Bull,3,3,N,F,F
PIT MIX,PIT BULL MIX,U,U,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
,,U,U,M,F,T
PIT MIX,American Pit Bull Terrier/Pit Bull,2,2,N,F,F
BULLDOG,AMERICAN BULLY,4,4,S,F,F
PIT MIX,Pit Bull,U,U,U,F,F
MALTESE,Maltese,10,10,M,F,F
MIX,AMERICAN ESKIMO / HUSKY MIX,2,2,N,F,F
,,U,U,U,F,T
,,U,U,U,F,T
BEAGLE,Beagle,6,6,F,F,F
ENG BULLDOG,"Bull Dog, English",4Y,4,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
STAFFORDSHIRE,American Staffordshire Terrier,1,1,F,F,F
BULL TERRIER,Staffordshire Bull Terrier,3,3,M,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,9,9,M,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,9,9,S,F,F
GERM SHEPHERD,German Shepherd,1,1,N,F,F
MIX,PUG / CHIHUAHUA MIX,2,2,N,F,F
SHIH TZU,Shih Tzu,5,5,M,F,F
STAFFORDSHIRE,American Staffordshire Terrier,U,U,M,F,F
BULL TERRIER,Bull Terrier,13,13,S,F,F
BULL TERRIER,Staffordshire Bull Terrier,3,3,F,F,F
PIT MIX,Pit Bull,3,3,S,F,F
PIT MIX,Pit Bull,U,U,U,F,F
SHIH TZU,Shih Tzu,5,5,M,F,F
PIT MIX,Pit Bull,4,4,M,F,F
SHIH TZU,Shih Tzu,U,U,U,F,F
MIX,LABRADOR / HOUND MIX,4,4,M,F,F
STAFFORDSHIRE,American Staffordshire Terrier,4,4,M,F,F
SHIH TZU,Shih Tzu,1,1,M,F,F
TERRIER,TERRIER,U,U,U,F,F
,,U,U,U,F,T
BOXER,Boxer,12,12,N,F,F
SIBERIAN HUSKY,Siberian Husky,1,1,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PEKINGESE,Pekingese,3,3,F,F,F
SHIH TZU,Shih Tzu,4,4,F,F,F
MIX,MIXED BREED,U,U,U,F,F
MIX,LABRADOR / CHOW CHOW MIX,6,6,S,F,F
SIBERIAN HUSKY,Siberian Husky,U,U,U,F,F
PIT MIX,Pit Bull,6,6,M,F,F
POMERANIAN,Pomeranian,7MTHS,0.58,F,F,F
PIT MIX,Pit Bull,2,2,F,F,F
BOXER,Boxer,5,5,F,F,F
MIX,WEST HIGHLAND MIX,4,4,N,F,F
,,U,U,U,F,T
GERM SHEPHERD,German Shepherd,1,1,M,F,F
MIX,MALTESE / YORKSHIRE MIX,5,5,N,F,F
SIBERIAN HUSKY,Siberian Husky,9MTHS,0.75,N,F,F
PIT MIX,PIT BULL MIX,1,1,N,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,4,4,N,F,F
JACK RUSS TERR,Jack Russ,9,9,N,F,F
POODLE TOY,"Poodle, Toy",3,3,N,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
PIT MIX,Pit Bull,U,U,F,F,F
ROTTWEILER,Rottweiler,1,1,M,F,F
PIT MIX,Pit Bull,5,5,N,F,F
GERM SHEPHERD,German Shepherd,5,5,F,F,F
BOSTON TERRIER,Boston Terrier,U,U,U,F,F
CHIHUAHUA,Chihuahua,7,7,N,F,F
SHIH TZU,Shih Tzu,14,14,S,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
PIT MIX,Pit Bull,U,U,U,F,F
LABRADOR RETR,Labrador Retriever,7,7,M,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
MIX,TERRIER MIX,6,6,S,F,F
PIT MIX,Pit Bull,6M,0.5,M,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,9,9,N,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,9,9,N,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
MIX,MIXED BREED,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
GERM SHEPHERD,German Shepherd,U,U,U,F,F
LABRADOR RETR,Labrador Retriever,2,2,S,F,F
SIBERIAN HUSKY,Siberian Husky,U,U,U,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
PIT MIX,American Pit Bull Mix / Pit Bull Mix,10,10,S,F,F
SILKY TERRIER,Silky Terrier,6,6,N,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
SIBERIAN HUSKY,Siberian Husky,10MTHS,0.83,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
BELG MALINOIS,Belgian Malinois,3MTHS,0.25,M,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
MIX,ROTTWEILER AND BOXER MIX,1,1,N,F,F
MIX,MIXED BREED,5,5,S,F,F
MIX,ROTTWEILER / SHEPHERD MIX,6,6,N,F,F
CHIHUAHUA,Chihuahua,7,7,F,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
MIX,MIXED BREED,U,U,U,F,F
SHIH TZU,Shih Tzu,3,3,N,F,F
,,U,U,U,F,T
MIX,MALTESE / POODLE MIX,6,6,S,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
MIX,MIXED BREED,U,U,U,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
MIX,LABRADOR MIX,3,3,N,F,F
MIX,AMERICAN STAFFORD AND LABRADOR MIX,5,5,M,F,F
SHIH TZU,Shih Tzu,11,11,S,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
STAFFORDSHIRE,American Staffordshire Terrier,6Y,6,F,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
YORKSHIRE TERR,Yorkshire Terrier,U,U,U,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
UNKNOWN,UNKNOWN,U,U,U,F,T
UNKNOWN,UNKNOWN,U,U,U,F,T
SHIH TZU,Shih Tzu,4,4,M,F,F
SHIH TZU,Shih Tzu,5,5,M,F,F
BULLDOG,Bull dog,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
JACK RUSS TERR,Jack Russ,U,U,U,F,F
PIT MIX,Pit Bull,U,U,U,F,F
PIT MIX,PIT BULL / BOXER MIX,8,8,M,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
SIBERIAN HUSKY,Siberian Husky,2MTHS,0.17,M,F,F
MALTESE,Maltese,U,U,U,F,F
PIT MIX,American Pit Bull Terrier/Pit Bull,1,1,S,F,F
GERM SHEPHERD,German Shepherd,7,7,N,F,F
ROTTWEILER,Rottweiler,U,U,U,F,F
GOLDEN RETR,Golden Retriever,12,12,N,F,F
JACK RUSS TERR,Jack Russ,5,5,M,F,F
YORKSHIRE TERR,Yorkshire Terrier,2,2,N,F,F
MALTESE,Maltese,9,9,N,F,F
MIX,GOLDEN / CHOW MIX,3,3,N,F,F
MIX,POODLE MIX,U,U,U,F,F
SIBERIAN HUSKY,Siberian Husky,5,5,N,F,F
GERM SHEPHERD,German Shepherd,9,9,M,F,F
PIT MIX,Pit Bull,U,U,U,F,F
MASTIFF,MASTIFF,3,3,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
MIX,GERMAN SHEPHERD MIX,4,4,N,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
SHIBA INU,Shiba Inu,3,3,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
MIX,CANE CORSO / MASTIFF MIX,3,3,M,F,F
GERM SHEPHERD,German Shepherd,7MTHS,0.58,F,F,F
LABRADOR RETR,Labrador Retriever,2,2,M,F,F
BULLDOG,Bull dog,8,8,M,F,F
YORKSHIRE TERR,Yorkshire Terrier,2,2,F,F,F
PIT MIX,Pit Bull,U,U,U,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
PIT MIX,Pit Bull,3,3,M,F,F
STAFFORDSHIRE,American Staffordshire Terrier,1,1,F,F,F
GERM SHEPHERD,German Shepherd,2,2,N,F,F
SHIH TZU,Shih Tzu,11,11,N,F,F
ROTTWEILER,Rottweiler,6,6,N,F,F
PIT MIX,PIT BULL MIX,6,6,S,F,F
ROTTWEILER,Rottweiler,U,U,U,F,F
SHIH TZU,Shih Tzu,1,1,F,F,F
PIT MIX,Pit Bull,2,2,M,F,F
POMERANIAN,Pomeranian,8,8,F,F,F
STAFFORDSHIRE,American Staffordshire Terrier,5,5,N,F,F
MIX,SHIH TZU / CHIHUAHUA MIX,10,10,N,F,F
PIT MIX,Pit Bull,U,U,U,F,F
UNKNOWN,UNKNOWN,U,U,U,F,T
CHIHUAHUA,Chihuahua,3,3,N,F,F
